,id_key,no,contest_category,contest_name,year,link,pdf,post_rendered,post_canonical,label,score,level
10,5150,3,International Contest,benelux,2021_benelux,https://artofproblemsolving.com/community/c2004796_2021_benelux,https://artofproblemsolving.com/downloads/printable_post_collections/2004796,"A cyclic quadrilateral <img src=""//latex.artofproblemsolving.com/b/f/d/bfd7c33ef4f8bc43937b401ca87c88e6fb9822ab.png"" class=""latex"" alt=""$ABXC$"" width=""59"" height=""13""> has circumcentre <span style=""white-space:pre;""><img src=""//latex.artofproblemsolving.com/5/1/d/51da37d984564162c87710ca27bea422f657fb73.png"" class=""latex"" alt=""$O$"" width=""13"" height=""12"">.</span> Let <img src=""//latex.artofproblemsolving.com/9/f/f/9ffb448918db29f2a72f8f87f421b3b3cad18f95.png"" class=""latex"" alt=""$D$"" width=""15"" height=""12""> be a point on line <img src=""//latex.artofproblemsolving.com/b/7/a/b7a4b9c32938e96f30b59dcb29f410cd4c2e3982.png"" class=""latex"" alt=""$BX$"" width=""30"" height=""12""> such that <span style=""white-space:pre;""><img src=""//latex.artofproblemsolving.com/4/c/a/4ca7c070aae6f493adce48a3f6220f8e44a68dbc.png"" class=""latex"" alt=""$AD = BD$"" width=""83"" height=""13"">.</span> Let <img src=""//latex.artofproblemsolving.com/f/a/2/fa2fa899f0afb05d6837885523503a2d4df434f9.png"" class=""latex"" alt=""$E$"" width=""14"" height=""12""> be a point on line <img src=""//latex.artofproblemsolving.com/7/3/2/73205379672e860eb250c541187600fae3a3e225.png"" class=""latex"" alt=""$CX$"" width=""30"" height=""12""> such that <span style=""white-space:pre;""><img src=""//latex.artofproblemsolving.com/8/9/4/89448bbab4249df1ca99ffa7fd009efa0eb9266b.png"" class=""latex"" alt=""$AE = CE$"" width=""80"" height=""13"">.</span> Prove that the circumcentre of triangle <img src=""//latex.artofproblemsolving.com/f/4/e/f4ec39f4d0cce3b75d863d62a125a97a2ad2ef67.png"" class=""latex"" alt=""$\triangle DEX$"" width=""61"" height=""13""> lies on the perpendicular bisector of <span style=""white-space:pre;""><img src=""//latex.artofproblemsolving.com/b/7/a/b7a762ac8b4e23ffdd778ad6d5a8b97df8c7ce01.png"" class=""latex"" alt=""$OA$"" width=""28"" height=""13"">.</span>",A cyclic quadrilateral $ABXC$ has circumcentre $O$. Let $D$ be a point on line $BX$ such that $AD = BD$. Let $E$ be a point on line $CX$ such that $AE = CE$. Prove that the circumcentre of triangle $\triangle DEX$ lies on the perpendicular bisector of $OA$.,Geometry,2.7586206896551726,Easy
11,5151,4,International Contest,benelux,2021_benelux,https://artofproblemsolving.com/community/c2004796_2021_benelux,https://artofproblemsolving.com/downloads/printable_post_collections/2004796,"A sequence <img src=""//latex.artofproblemsolving.com/c/4/a/c4a82e7c7dbf7b035a66b5890ec80463b4c3e8d9.png"" class=""latex"" alt=""$a_1, a_2, a_3, \ldots$"" style=""vertical-align: -3px"" width=""95"" height=""11""> of positive integers satisfies <img src=""//latex.artofproblemsolving.com/5/a/f/5af20a19001eec79722212cd3e817e5b42642390.png"" class=""latex"" alt=""$a_1 > 5$"" style=""vertical-align: -2px"" width=""50"" height=""15""> and <img src=""//latex.artofproblemsolving.com/1/4/1/141144eadc54cec08afd644e2a1d9c765e179f41.png"" class=""latex"" alt=""$a_{n+1} = 5 + 6 + \cdots + a_n$"" style=""vertical-align: -4px"" width=""183"" height=""16""> for all positive integers <span style=""white-space:pre;""><img src=""//latex.artofproblemsolving.com/1/7/4/174fadd07fd54c9afe288e96558c92e0c1da733a.png"" class=""latex"" alt=""$n$"" width=""10"" height=""8"">.</span> Determine all prime numbers <img src=""//latex.artofproblemsolving.com/3/6/f/36f73fc1312ee0349b3f3a0f3bd9eb5504339011.png"" class=""latex"" alt=""$p$"" style=""vertical-align: -3px"" width=""10"" height=""11""> such that, regardless of the value of <span style=""white-space:pre;""><img src=""//latex.artofproblemsolving.com/1/a/b/1ab39d761413804680d26d972381f028001562f5.png"" class=""latex"" alt=""$a_1$"" style=""vertical-align: -2px"" width=""15"" height=""10"">,</span> this sequence must contain a multiple of <span style=""white-space:pre;""><img src=""//latex.artofproblemsolving.com/3/6/f/36f73fc1312ee0349b3f3a0f3bd9eb5504339011.png"" class=""latex"" alt=""$p$"" style=""vertical-align: -3px"" width=""10"" height=""11"">.</span>","A sequence $a_1, a_2, a_3, \ldots$ of positive integers satisfies $a_1 > 5$ and $a_{n+1} = 5 + 6 + \cdots + a_n$ for all positive integers $n$. Determine all prime numbers $p$ such that, regardless of the value of $a_1$, this sequence must contain a multiple of $p$.",,6.25615763546798,Hard
12,5152,1,International Contest,benelux,2020_benelux,https://artofproblemsolving.com/community/c1141624_2020_benelux,https://artofproblemsolving.com/downloads/printable_post_collections/1141624,"Find all positive integers <img src=""//latex.artofproblemsolving.com/9/6/a/96ab646de7704969b91c76a214126b45f2b07b25.png"" class=""latex"" alt=""$d$"" width=""9"" height=""12""> with the following property:  there exists a polynomial <img src=""//latex.artofproblemsolving.com/4/b/4/4b4cade9ca8a2c8311fafcf040bc5b15ca507f52.png"" class=""latex"" alt=""$P$"" width=""14"" height=""12""> of degree <img src=""//latex.artofproblemsolving.com/9/6/a/96ab646de7704969b91c76a214126b45f2b07b25.png"" class=""latex"" alt=""$d$"" width=""9"" height=""12""> with integer coefficients such that <img src=""//latex.artofproblemsolving.com/d/d/a/ddac78e5e2b59e99105a6cb8279d6a7df8f90c64.png"" class=""latex"" alt=""$\left|P(m)\right|=1$"" style=""vertical-align: -4px"" width=""86"" height=""18""> for at least <img src=""//latex.artofproblemsolving.com/0/d/1/0d1a966b7f9f2cea85dc923e34961cc1ccd08cee.png"" class=""latex"" alt=""$d+1$"" style=""vertical-align: -1px"" width=""39"" height=""14""> different integers <span style=""white-space:pre;""><img src=""//latex.artofproblemsolving.com/f/5/0/f5047d1e0cbb50ec208923a22cd517c55100fa7b.png"" class=""latex"" alt=""$m$"" width=""15"" height=""8"">.</span>",Find all positive integers $d$ with the following property: there exists a polynomial $P$ of degree $d$ with integer coefficients such that $\left|P(m)\right|=1$ for at least $d+1$ different integers $m$.,,6.428571428571428,Hard
13,5153,2,International Contest,benelux,2020_benelux,https://artofproblemsolving.com/community/c1141624_2020_benelux,https://artofproblemsolving.com/downloads/printable_post_collections/1141624,"Let <img src=""//latex.artofproblemsolving.com/f/c/9/fc97ef67268cd4e91bacdf12b8901d7036c9a056.png"" class=""latex"" alt=""$N$"" width=""16"" height=""12""> be a positive integer. A collection of <img src=""//latex.artofproblemsolving.com/f/6/c/f6c0ab7b09cce342886be5b93811b13888928177.png"" class=""latex"" alt=""$4N^2$"" style=""vertical-align: 0px"" width=""31"" height=""15""> unit tiles with two segments drawn on them as shown is assembled into a <img src=""//latex.artofproblemsolving.com/0/6/6/066dc1bf4f19c5b98a45467b7a30dfd4d378f982.png"" class=""latex"" alt=""$2N\times2N$"" width=""73"" height=""12""> board. Tiles can be rotated.<br>
<img src=""//latex.artofproblemsolving.com/3/9/6/3965787f6fc89e1b4ef340496b5b1cee76d95842.png"" class=""asy-image"" alt=""[asy]size(1.5cm);draw((0,0)--(1,0)--(1,1)--(0,1)--cycle);draw((0,0.5)--(0.5,0),red);draw((0.5,1)--(1,0.5),red);[/asy]"" width=""72"" height=""72""><br>
The  segments  on  the  tiles  define  paths  on  the  board. Determine  the  least  possible  number  and  the largest possible number of such paths.<br>
<br>
<i>For example, there are <img src=""//latex.artofproblemsolving.com/b/f/2/bf2c9074b396e3af0dea52d792660eea1c77f10f.png"" class=""latex"" alt=""$9$"" width=""8"" height=""12""> paths on the <img src=""//latex.artofproblemsolving.com/b/1/0/b104e8c71a3698d4c073f00681bc1bf6412754fc.png"" class=""latex"" alt=""$4\times4$"" style=""vertical-align: 0px"" width=""40"" height=""12""> board shown below.</i><br>
<img src=""//latex.artofproblemsolving.com/5/e/8/5e8554d82e3c0cbaac23dd9fab44b4ba8454134c.png"" class=""asy-image"" alt=""[asy]size(4cm);draw((0,0)--(4,0)--(4,4)--(0,4)--cycle);draw((0,1)--(4,1));draw((0,2)--(4,2));draw((0,3)--(4,3));draw((1,0)--(1,4));draw((2,0)--(2,4));draw((3,0)--(3,4));draw((0,3.5)--(0.5,4),red);draw((0,2.5)--(1.5,4),red);draw((3.5,0)--(4,0.5),red);draw((2.5,0)--(4,1.5),red);draw((0.5,0)--(0,0.5),red);draw((2.5,4)--(3,3.5)--(3.5,4),red);draw((4,3.5)--(3.5,3)--(4,2.5),red);draw((0,1.5)--(1,2.5)--(1.5,2)--(0.5,1)--(1.5,0),red);draw((1.5,3)--(2,3.5)--(3.5,2)--(2,0.5)--(1.5,1)--(2.5,2)--cycle,red);[/asy]"" width=""192"" height=""192"">","Let $N$ be a positive integer. A collection of $4N^2$ unit tiles with two segments drawn on them as shown is assembled into a $2N\times2N$ board. Tiles can be rotated. [asy]size(1.5cm);draw((0,0)--(1,0)--(1,1)--(0,1)--cycle);draw((0,0.5)--(0.5,0),red);draw((0.5,1)--(1,0.5),red);[/asy] The segments on the tiles define paths on the board. Determine the least possible number and the largest possible number of such paths.  For example, there are $9$ paths on the $4\times4$ board shown below. [asy]size(4cm);draw((0,0)--(4,0)--(4,4)--(0,4)--cycle);draw((0,1)--(4,1));draw((0,2)--(4,2));draw((0,3)--(4,3));draw((1,0)--(1,4));draw((2,0)--(2,4));draw((3,0)--(3,4));draw((0,3.5)--(0.5,4),red);draw((0,2.5)--(1.5,4),red);draw((3.5,0)--(4,0.5),red);draw((2.5,0)--(4,1.5),red);draw((0.5,0)--(0,0.5),red);draw((2.5,4)--(3,3.5)--(3.5,4),red);draw((4,3.5)--(3.5,3)--(4,2.5),red);draw((0,1.5)--(1,2.5)--(1.5,2)--(0.5,1)--(1.5,0),red);draw((1.5,3)--(2,3.5)--(3.5,2)--(2,0.5)--(1.5,1)--(2.5,2)--cycle,red);[/asy]",,3.428571428571429,Medium
14,5154,3,International Contest,benelux,2020_benelux,https://artofproblemsolving.com/community/c1141624_2020_benelux,https://artofproblemsolving.com/downloads/printable_post_collections/1141624,"Let <img src=""//latex.artofproblemsolving.com/e/2/a/e2a559986ed5a0ffc5654bd367c29dfc92913c36.png"" class=""latex"" alt=""$ABC$"" width=""42"" height=""13""> be a triangle.  The circle <img src=""//latex.artofproblemsolving.com/c/e/d/ced81803985be92fafdebaecd2c6bb99e77b20af.png"" class=""latex"" alt=""$\omega_A$"" style=""vertical-align: -2px"" width=""21"" height=""10""> through <img src=""//latex.artofproblemsolving.com/0/1/9/019e9892786e493964e145e7c5cf7b700314e53b.png"" class=""latex"" alt=""$A$"" width=""13"" height=""13""> is tangent to line <img src=""//latex.artofproblemsolving.com/6/c/5/6c52a41dcbd739f1d026c5d4f181438b75b76976.png"" class=""latex"" alt=""$BC$"" width=""28"" height=""12""> at <span style=""white-space:pre;""><img src=""//latex.artofproblemsolving.com/f/f/5/ff5fb3d775862e2123b007eb4373ff6cc1a34d4e.png"" class=""latex"" alt=""$B$"" width=""14"" height=""12"">.</span> The circle <img src=""//latex.artofproblemsolving.com/4/2/9/4297d316f37d78f87ceec82601e3c3ba1fee993a.png"" class=""latex"" alt=""$\omega_C$"" style=""vertical-align: -2px"" width=""21"" height=""10""> through <img src=""//latex.artofproblemsolving.com/c/3/3/c3355896da590fc491a10150a50416687626d7cc.png"" class=""latex"" alt=""$C$"" width=""14"" height=""12""> is tangent to line <img src=""//latex.artofproblemsolving.com/5/7/e/57ee5125358c0606c9b588580ddfa66f83e607b7.png"" class=""latex"" alt=""$AB$"" width=""27"" height=""13""> at <span style=""white-space:pre;""><img src=""//latex.artofproblemsolving.com/f/f/5/ff5fb3d775862e2123b007eb4373ff6cc1a34d4e.png"" class=""latex"" alt=""$B$"" width=""14"" height=""12"">.</span>  Let <img src=""//latex.artofproblemsolving.com/c/e/d/ced81803985be92fafdebaecd2c6bb99e77b20af.png"" class=""latex"" alt=""$\omega_A$"" style=""vertical-align: -2px"" width=""21"" height=""10""> and <img src=""//latex.artofproblemsolving.com/4/2/9/4297d316f37d78f87ceec82601e3c3ba1fee993a.png"" class=""latex"" alt=""$\omega_C$"" style=""vertical-align: -2px"" width=""21"" height=""10""> meet again at <span style=""white-space:pre;""><img src=""//latex.artofproblemsolving.com/9/f/f/9ffb448918db29f2a72f8f87f421b3b3cad18f95.png"" class=""latex"" alt=""$D$"" width=""15"" height=""12"">.</span> Let <img src=""//latex.artofproblemsolving.com/5/d/1/5d1e4485dc90c450e8c76826516c1b2ccb8fce16.png"" class=""latex"" alt=""$M$"" width=""19"" height=""12""> be the midpoint of line segment <span style=""white-space:pre;""><img src=""//latex.artofproblemsolving.com/e/a/1/ea1d44f3905940ec53e7eebd2aa5e491eb9e3732.png"" class=""latex"" alt=""$[BC]$"" style=""vertical-align: -5px"" width=""37"" height=""18"">,</span> and let <img src=""//latex.artofproblemsolving.com/f/a/2/fa2fa899f0afb05d6837885523503a2d4df434f9.png"" class=""latex"" alt=""$E$"" width=""14"" height=""12""> be the intersection of lines <img src=""//latex.artofproblemsolving.com/f/2/f/f2f00f55b6b1cf59b8a3b3687a2b9aed8b37578c.png"" class=""latex"" alt=""$MD$"" width=""34"" height=""12""> and <span style=""white-space:pre;""><img src=""//latex.artofproblemsolving.com/a/1/7/a179ff2638e4799cadd820db205c2beff6299ce9.png"" class=""latex"" alt=""$AC$"" width=""27"" height=""13"">.</span> Show that <img src=""//latex.artofproblemsolving.com/f/a/2/fa2fa899f0afb05d6837885523503a2d4df434f9.png"" class=""latex"" alt=""$E$"" width=""14"" height=""12""> lies on <span style=""white-space:pre;""><img src=""//latex.artofproblemsolving.com/c/e/d/ced81803985be92fafdebaecd2c6bb99e77b20af.png"" class=""latex"" alt=""$\omega_A$"" style=""vertical-align: -2px"" width=""21"" height=""10"">.</span>","Let $ABC$ be a triangle. The circle $\omega_A$ through $A$ is tangent to line $BC$ at $B$. The circle $\omega_C$ through $C$ is tangent to line $AB$ at $B$. Let $\omega_A$ and $\omega_C$ meet again at $D$. Let $M$ be the midpoint of line segment $[BC]$, and let $E$ be the intersection of lines $MD$ and $AC$. Show that $E$ lies on $\omega_A$.",,6.607142857142857,Hard
15,5155,4,International Contest,benelux,2020_benelux,https://artofproblemsolving.com/community/c1141624_2020_benelux,https://artofproblemsolving.com/downloads/printable_post_collections/1141624,"A divisor <img src=""//latex.artofproblemsolving.com/9/6/a/96ab646de7704969b91c76a214126b45f2b07b25.png"" class=""latex"" alt=""$d$"" width=""9"" height=""12""> of a positive integer <img src=""//latex.artofproblemsolving.com/1/7/4/174fadd07fd54c9afe288e96558c92e0c1da733a.png"" class=""latex"" alt=""$n$"" width=""10"" height=""8""> is said to be a <i>close</i> divisor of <img src=""//latex.artofproblemsolving.com/1/7/4/174fadd07fd54c9afe288e96558c92e0c1da733a.png"" class=""latex"" alt=""$n$"" width=""10"" height=""8""> if <span style=""white-space:pre;""><img src=""//latex.artofproblemsolving.com/0/9/1/09142023b6c6d681c8fcda40cc8fcc868d607274.png"" class=""latex"" alt=""$\sqrt{n}<d<2\sqrt{n}$"" style=""vertical-align: -3px"" width=""119"" height=""18"">.</span> Does there exist a positive integer with exactly <img src=""//latex.artofproblemsolving.com/5/0/9/509a9369d5c55fd98dc99cb2938fb44f0101f90a.png"" class=""latex"" alt=""$2020$"" width=""35"" height=""12""> close divisors?",A divisor $d$ of a positive integer $n$ is said to be a close divisor of $n$ if $\sqrt{n}<d<2\sqrt{n}$. Does there exist a positive integer with exactly $2020$ close divisors?,,8.285714285714285,Very Hard
16,5156,1,International Contest,benelux,2019_benelux,https://artofproblemsolving.com/community/c868185_2019_benelux,https://artofproblemsolving.com/downloads/printable_post_collections/868185,"
<ol class=""bbcode_list"" style=""list-style-type:lower-alpha"">
<li>Let <img src=""//latex.artofproblemsolving.com/b/b/6/bb60e0857a2c0a2c47acfbe81781032feb1f7150.png"" class=""latex"" alt=""$a,b,c,d$"" style=""vertical-align: -3px"" width=""59"" height=""16""> be real numbers with <span style=""white-space:pre;""><img src=""//latex.artofproblemsolving.com/f/d/6/fd676bdb7f580080252d4d1a1d6f6e3490982806.png"" class=""latex"" alt=""$0\leqslant a,b,c,d\leqslant 1$"" style=""vertical-align: -3px"" width=""124"" height=""16"">.</span> Prove that<br>
<img src=""//latex.artofproblemsolving.com/3/9/2/3928481c0b8771bf37fae87af15c57399140096a.png"" class=""latexcenter"" alt=""$$ab(a-b)+bc(b-c)+cd(c-d)+da(d-a)\leqslant \frac{8}{27}.$$"" width=""400"" height=""37""></li>
<li>Find all quadruples <img src=""//latex.artofproblemsolving.com/f/a/e/faedb9d30dc3763d92cbcacf2cc17e2bf64f3e8b.png"" class=""latex"" alt=""$(a,b,c,d)$"" style=""vertical-align: -4px"" width=""71"" height=""18""> of real numbers with <img src=""//latex.artofproblemsolving.com/f/d/6/fd676bdb7f580080252d4d1a1d6f6e3490982806.png"" class=""latex"" alt=""$0\leqslant a,b,c,d\leqslant 1$"" style=""vertical-align: -3px"" width=""124"" height=""16""> for which equality holds in the above inequality.</li>
</ol>
"," Let $a,b,c,d$ be real numbers with $0\leqslant a,b,c,d\leqslant 1$. Prove that $$ab(a-b)+bc(b-c)+cd(c-d)+da(d-a)\leqslant \frac{8}{27}.$$ Find all quadruples $(a,b,c,d)$ of real numbers with $0\leqslant a,b,c,d\leqslant 1$ for which equality holds in the above inequality. ",,5.238095238095237,Medium
17,5157,1,International Contest,benelux,2019_benelux,https://artofproblemsolving.com/community/c868185_2019_benelux,https://artofproblemsolving.com/downloads/printable_post_collections/868185,"Pawns and rooks are placed on a <img src=""//latex.artofproblemsolving.com/5/e/c/5ec6da28b36d88c4a6908995a616e0755ab40bac.png"" class=""latex"" alt=""$2019\times 2019$"" style=""vertical-align: 0px"" width=""94"" height=""13""> chessboard, with at most one piece on each of the <img src=""//latex.artofproblemsolving.com/2/b/8/2b8fd66c809d88b31c0b72c52a493078d37f51af.png"" class=""latex"" alt=""$2019^2$"" style=""vertical-align: 0px"" width=""42"" height=""15""> squares. A rook <i>can see</i> another rook if they are in the same row or column and all squares between them are empty. What is the maximal number <img src=""//latex.artofproblemsolving.com/3/6/f/36f73fc1312ee0349b3f3a0f3bd9eb5504339011.png"" class=""latex"" alt=""$p$"" style=""vertical-align: -3px"" width=""10"" height=""11""> for which <img src=""//latex.artofproblemsolving.com/3/6/f/36f73fc1312ee0349b3f3a0f3bd9eb5504339011.png"" class=""latex"" alt=""$p$"" style=""vertical-align: -3px"" width=""10"" height=""11""> pawns and <img src=""//latex.artofproblemsolving.com/6/3/e/63eae4163bc60028fc5ffc5a33b179fed3fa4817.png"" class=""latex"" alt=""$p+2019$"" style=""vertical-align: -3px"" width=""68"" height=""16""> rooks can be placed on the chessboard in such a way that no two rooks can see each other?","Pawns and rooks are placed on a $2019\times 2019$ chessboard, with at most one piece on each of the $2019^2$ squares. A rook can see another rook if they are in the same row or column and all squares between them are empty. What is the maximal number $p$ for which $p$ pawns and $p+2019$ rooks can be placed on the chessboard in such a way that no two rooks can see each other?",,7.190476190476191,Hard
18,5158,3,International Contest,benelux,2019_benelux,https://artofproblemsolving.com/community/c868185_2019_benelux,https://artofproblemsolving.com/downloads/printable_post_collections/868185,"Two circles <img src=""//latex.artofproblemsolving.com/d/0/0/d002c517784078b5834f12efe45ad224596f75ad.png"" class=""latex"" alt=""$\Gamma_1$"" style=""vertical-align: -2px"" width=""17"" height=""15""> and <img src=""//latex.artofproblemsolving.com/1/1/6/1169b5ab2cbc837edbec8298a9a56d23dfedca02.png"" class=""latex"" alt=""$\Gamma_2$"" style=""vertical-align: -2px"" width=""17"" height=""15""> intersect at points <img src=""//latex.artofproblemsolving.com/0/1/9/019e9892786e493964e145e7c5cf7b700314e53b.png"" class=""latex"" alt=""$A$"" width=""13"" height=""13""> and <img src=""//latex.artofproblemsolving.com/3/e/a/3ead47fb9fb4a4c273feee398f72ff2a09702b84.png"" class=""latex"" alt=""$Z$"" width=""13"" height=""12""> (with <span style=""white-space:pre;""><img src=""//latex.artofproblemsolving.com/0/6/7/067af6ee5bc0f06b86c2f40a5316152780cf2a4e.png"" class=""latex"" alt=""$A\neq Z$"" style=""vertical-align: -4px"" width=""51"" height=""17"">)</span>. Let <img src=""//latex.artofproblemsolving.com/f/f/5/ff5fb3d775862e2123b007eb4373ff6cc1a34d4e.png"" class=""latex"" alt=""$B$"" width=""14"" height=""12""> be the centre of <img src=""//latex.artofproblemsolving.com/d/0/0/d002c517784078b5834f12efe45ad224596f75ad.png"" class=""latex"" alt=""$\Gamma_1$"" style=""vertical-align: -2px"" width=""17"" height=""15""> and let <img src=""//latex.artofproblemsolving.com/c/3/3/c3355896da590fc491a10150a50416687626d7cc.png"" class=""latex"" alt=""$C$"" width=""14"" height=""12""> be the centre of <span style=""white-space:pre;""><img src=""//latex.artofproblemsolving.com/1/1/6/1169b5ab2cbc837edbec8298a9a56d23dfedca02.png"" class=""latex"" alt=""$\Gamma_2$"" style=""vertical-align: -2px"" width=""17"" height=""15"">.</span> The exterior angle bisector of <img src=""//latex.artofproblemsolving.com/2/e/2/2e2c830e136e667485791216de260e10db2c2195.png"" class=""latex"" alt=""$\angle{BAC}$"" width=""55"" height=""13""> intersects <img src=""//latex.artofproblemsolving.com/d/0/0/d002c517784078b5834f12efe45ad224596f75ad.png"" class=""latex"" alt=""$\Gamma_1$"" style=""vertical-align: -2px"" width=""17"" height=""15""> again at <img src=""//latex.artofproblemsolving.com/6/a/4/6a47ca0fe7cb276abc022af6ac88ddae1a9d6894.png"" class=""latex"" alt=""$X$"" width=""15"" height=""12""> and <img src=""//latex.artofproblemsolving.com/1/1/6/1169b5ab2cbc837edbec8298a9a56d23dfedca02.png"" class=""latex"" alt=""$\Gamma_2$"" style=""vertical-align: -2px"" width=""17"" height=""15""> again at <span style=""white-space:pre;""><img src=""//latex.artofproblemsolving.com/c/e/5/ce58e4af225c93d08606c26554caaa5ae32edeba.png"" class=""latex"" alt=""$Y$"" width=""14"" height=""12"">.</span> Prove that the interior angle bisector of <img src=""//latex.artofproblemsolving.com/8/5/7/8574c34d3d4b7aa2708ec3559dc7ec152cdfa4e6.png"" class=""latex"" alt=""$\angle{BZC}$"" width=""55"" height=""12""> passes through the circumcenter of <span style=""white-space:pre;""><img src=""//latex.artofproblemsolving.com/6/9/e/69e474e8994736800ae26190942900c7c304a563.png"" class=""latex"" alt=""$\triangle{XYZ}$"" width=""60"" height=""13"">.</span><br>
<br>
<i>For  points <img src=""//latex.artofproblemsolving.com/3/e/f/3efd92d7eef6e4b04b61b6ff7e353462a2607585.png"" class=""latex"" alt=""$P,Q,R$"" style=""vertical-align: -3px"" width=""56"" height=""16""> that lie on a line <img src=""//latex.artofproblemsolving.com/6/3/c/63c17c295325f731666c7d74952b563a01e00fcc.png"" class=""latex"" alt=""$\ell$"" style=""vertical-align: 0px"" width=""7"" height=""13""> in that order, and a point <img src=""//latex.artofproblemsolving.com/a/d/2/ad28c83c99a8fd0dd2e2e594c9d02ee532765a0a.png"" class=""latex"" alt=""$S$"" width=""12"" height=""12""> not on <span style=""white-space:pre;""><img src=""//latex.artofproblemsolving.com/6/3/c/63c17c295325f731666c7d74952b563a01e00fcc.png"" class=""latex"" alt=""$\ell$"" style=""vertical-align: 0px"" width=""7"" height=""13"">,</span> the interior angle bisector of <img src=""//latex.artofproblemsolving.com/3/c/4/3c4e833b326c44edbb4df5a72d4057a02b417fd8.png"" class=""latex"" alt=""$\angle{PQS}$"" style=""vertical-align: -3px"" width=""53"" height=""16""> is the line that divides <img src=""//latex.artofproblemsolving.com/3/c/4/3c4e833b326c44edbb4df5a72d4057a02b417fd8.png"" class=""latex"" alt=""$\angle{PQS}$"" style=""vertical-align: -3px"" width=""53"" height=""16""> into two equal angles, while the exterior angle bisector of <img src=""//latex.artofproblemsolving.com/3/c/4/3c4e833b326c44edbb4df5a72d4057a02b417fd8.png"" class=""latex"" alt=""$\angle{PQS}$"" style=""vertical-align: -3px"" width=""53"" height=""16""> is the line that divides <img src=""//latex.artofproblemsolving.com/c/f/d/cfdcef845d4139d0124ce7cc483aaaa4e9b13f3b.png"" class=""latex"" alt=""$\angle{RQS}$"" style=""vertical-align: -3px"" width=""53"" height=""16""> into two equal angles.</i>","Two circles $\Gamma_1$ and $\Gamma_2$ intersect at points $A$ and $Z$ (with $A\neq Z$). Let $B$ be the centre of $\Gamma_1$ and let $C$ be the centre of $\Gamma_2$. The exterior angle bisector of $\angle{BAC}$ intersects $\Gamma_1$ again at $X$ and $\Gamma_2$ again at $Y$. Prove that the interior angle bisector of $\angle{BZC}$ passes through the circumcenter of $\triangle{XYZ}$.  For points $P,Q,R$ that lie on a line $\ell$ in that order, and a point $S$ not on $\ell$, the interior angle bisector of $\angle{PQS}$ is the line that divides $\angle{PQS}$ into two equal angles, while the exterior angle bisector of $\angle{PQS}$ is the line that divides $\angle{RQS}$ into two equal angles.",,5.666666666666666,Medium
19,5159,4,International Contest,benelux,2019_benelux,https://artofproblemsolving.com/community/c868185_2019_benelux,https://artofproblemsolving.com/downloads/printable_post_collections/868185,"An integer <img src=""//latex.artofproblemsolving.com/c/4/5/c45a9440a903bd7c6cff6b0be3105608f3cd9e9b.png"" class=""latex"" alt=""$m>1$"" style=""vertical-align: 0px"" width=""48"" height=""12""> is <i>rich</i> if for any positive integer <span style=""white-space:pre;""><img src=""//latex.artofproblemsolving.com/1/7/4/174fadd07fd54c9afe288e96558c92e0c1da733a.png"" class=""latex"" alt=""$n$"" width=""10"" height=""8"">,</span> there exist positive integers <img src=""//latex.artofproblemsolving.com/a/c/c/accc80fdf164cef264f56a82b6f9f6add320fe05.png"" class=""latex"" alt=""$x,y,z$"" style=""vertical-align: -3px"" width=""44"" height=""11""> such that <span style=""white-space:pre;""><img src=""//latex.artofproblemsolving.com/6/e/8/6e88fc3757ac411f75b29135fbfae148c4fc771d.png"" class=""latex"" alt=""$n=mx^2-y^2-z^2$"" style=""vertical-align: -3px"" width=""145"" height=""18"">.</span> An integer <img src=""//latex.artofproblemsolving.com/c/4/5/c45a9440a903bd7c6cff6b0be3105608f3cd9e9b.png"" class=""latex"" alt=""$m>1$"" style=""vertical-align: 0px"" width=""48"" height=""12""> is <i>poor</i> if it is not rich.
<ol class=""bbcode_list"" style=""list-style-type:lower-alpha"">
<li>Find a poor integer.</li>
<li>Find a rich integer.</li>
</ol>
","An integer $m>1$ is rich if for any positive integer $n$, there exist positive integers $x,y,z$ such that $n=mx^2-y^2-z^2$. An integer $m>1$ is poor if it is not rich.  Find a poor integer. Find a rich integer. ",,6.904761904761905,Hard
